fumble_recovery_touchdowns,player_id,snap_counts_dl,snap_counts_coverage,snap_counts_offball,yards_per_reception,fumble_recoveries,snap_counts_dl_b_gap,hits,grades_run_defense,grades_defense_penalty,forced_fumbles,missed_tackles,franchise_id,assists,grades_pass_rush_defense,safeties,stops,yards,batted_passes,snap_counts_fs,hurries,snap_counts_dl_a_gap,snap_counts_box,snap_counts_run_defense,snap_counts_slot,tackles_for_loss,targets,snap_counts_dl_outside_t,missed_tackle_rate,penalties,player,pass_break_ups,interceptions,yards_after_catch,grades_defense,grades_tackle,touchdowns,total_pressures,position,grades_coverage_defense,qb_rating_against,sacks,snap_counts_dl_over_t,receptions,team_name,snap_counts_pass_rush,player_game_count,catch_rate,longest,tackles,declined_penalties,interception_touchdowns,snap_counts_corner,snap_counts_defense
0,51408,27,221,416,6.9,0,0,1,86.0,85.4,1,7,163,8,53.7,0,16,62,0,193,1,0,159,216,61,3,16,27,12.1,0,Marcell Harris,0,2,34,72.5,76.7,0,2,S,62.9,25.5,0,0,9,FLORIDA,6,11,56.3,19.0,43,0,0,2,443
0,51423,1,82,182,21.7,0,0,0,45.4,0.0,0,6,130,3,60.0,0,6,65,0,87,0,0,80,100,15,0,4,1,22.2,2,Jaylinn Hawkins,0,0,18,44.5,50.4,2,0,S,48.3,156.3,0,0,3,CAL,1,10,75.0,35.0,18,0,0,0,183
0,51433,31,268,450,7.9,0,0,0,70.7,45.5,0,3,220,3,56.7,0,14,134,0,137,2,0,130,177,168,1,29,31,7.9,2,Jaquan Johnson,1,1,70,70.8,82.6,2,3,S,73.5,78.8,1,0,17,MIAMI FL,36,12,58.6,39.0,32,1,0,11,481
0,25419,8,36,70,6.2,0,0,0,63.9,80.9,0,3,160,2,57.8,0,4,31,0,0,0,0,11,40,59,1,9,8,25.0,0,Anthony Brown,1,0,29,64.5,42.7,0,0,S,64.1,62.7,0,0,5,E MICHIGAN,2,7,55.6,15.0,7,0,0,0,78
0,25444,1,44,88,2.0,0,0,0,83.9,85.0,0,1,103,3,,0,7,2,0,56,0,0,23,45,8,1,2,1,6.3,0,Deionte Thompson,0,1,0,77.0,78.8,0,0,S,70.8,16.7,0,0,1,ALABAMA,0,9,50.0,2.0,12,0,0,0,89
0,28854,63,434,781,13.9,1,0,0,73.4,61.5,3,6,311,13,60.6,0,20,277,0,420,2,0,244,367,113,6,37,63,7.9,2,DeShon Elliott,9,6,96,79.5,83.4,3,4,S,82.5,65.8,2,0,20,TEXAS,43,12,54.1,52.0,57,0,2,3,844
0,34534,0,52,94,14.3,0,0,0,39.4,77.0,0,1,176,1,57.7,0,2,43,0,39,0,0,48,39,6,0,5,0,16.7,0,Christian Campbell,1,0,15,55.1,42.1,1,0,S,63.7,127.5,0,0,3,GA TECH,3,4,60.0,34.0,4,0,0,1,94
0,34646,7,246,508,11.9,0,0,1,71.0,2.6,1,10,227,10,70.4,0,16,249,0,146,2,0,163,251,195,2,31,7,15.4,4,Johnathan Abram,4,0,174,69.2,60.2,1,4,S,68.4,102.8,1,0,21,MISS STATE,18,12,67.7,58.0,45,0,0,3,515
1,35997,1,236,463,11.1,1,0,2,83.5,0.0,0,9,140,13,57.2,0,11,122,0,204,1,0,201,222,55,2,20,1,17.0,3,Tanner Muse,4,0,33,71.8,66.7,2,3,S,68.4,106.7,0,0,11,CLEMSON,6,12,55.0,30.0,31,0,0,3,464
0,42451,9,127,231,13.7,0,0,1,79.1,82.6,1,4,140,8,59.2,0,13,41,0,78,1,0,131,93,19,2,8,9,11.1,0,Isaiah Simmons,4,0,8,78.4,67.5,1,3,S,77.5,94.3,1,0,3,CLEMSON,20,11,37.5,28.0,24,0,0,2,240
0,42467,1,205,347,12.2,0,0,0,72.7,85.1,0,1,140,2,,0,4,110,0,165,0,0,87,143,75,0,14,1,4.2,0,K'Von Wallace,2,1,52,81.7,84.9,1,0,S,83.1,82.4,0,0,9,CLEMSON,0,11,64.3,38.0,21,0,0,19,348
0,42544,9,180,348,13.2,1,0,2,69.8,85.9,0,4,115,7,71.2,0,4,119,0,136,0,0,126,166,83,0,17,9,11.4,2,Daniel Thomas,1,1,23,63.6,67.7,0,2,S,57.8,50.9,0,0,9,AUBURN,11,12,52.9,40.0,24,1,0,2,357
0,42928,3,125,265,12.9,0,0,2,53.9,83.3,0,5,319,0,72.9,0,3,116,0,41,2,0,86,133,137,1,14,3,29.4,2,P.J. Hall,2,0,28,60.2,43.8,3,4,S,60.2,129.8,0,0,9,TULANE,10,7,64.3,38.0,12,0,0,1,268
0,43049,9,406,744,18.7,0,0,3,62.8,54.8,1,13,311,10,48.9,0,15,337,0,423,3,0,95,331,226,4,28,9,17.8,2,Brandon Jones,3,0,156,53.8,62.0,1,6,S,52.0,117.7,0,0,18,TEXAS,16,11,64.3,66.0,50,0,0,0,753
0,43076,0,4,18,,0,0,0,65.2,72.5,0,0,305,0,,0,0,0,0,2,0,0,4,14,2,0,0,0,0.0,0,Vernon Scott,0,0,0,65.2,74.3,0,0,S,62.4,0.0,0,0,0,TCU,0,3,,,1,0,0,10,18
0,43395,21,378,700,12.4,0,0,0,62.8,54.0,1,5,222,8,56.3,0,11,235,0,295,0,0,179,340,199,0,38,21,9.3,3,Josh Metellus,3,0,140,72.4,81.4,0,0,S,77.3,69.5,0,0,19,MICHIGAN,3,12,50.0,36.0,41,1,0,25,721
0,44485,105,344,693,9.6,1,0,3,91.3,91.3,2,9,343,18,61.8,0,31,240,0,38,6,0,126,388,516,5,40,105,10.2,1,Kyzir White,3,3,147,89.8,79.0,0,9,S,88.8,47.9,0,0,25,W VIRGINIA,66,12,62.5,33.0,61,1,0,12,798
0,45326,5,323,602,12.3,0,0,0,73.4,85.2,1,6,260,8,62.3,0,12,160,0,169,1,0,305,278,115,2,30,5,9.8,0,Jordan Fuller,2,2,45,75.0,80.9,1,1,S,74.0,43.8,0,0,13,OHIO STATE,6,11,43.3,38.0,47,0,0,13,607
0,49012,4,135,251,4.0,0,0,1,69.4,82.5,0,3,266,6,61.1,0,5,16,0,99,0,0,107,114,41,1,7,4,11.1,0,Nick Scott,0,0,10,68.1,70.2,0,1,S,66.5,62.2,0,0,4,PENN STATE,6,12,57.1,7.0,18,0,0,4,255
