fumble_recovery_touchdowns,player_id,snap_counts_dl,snap_counts_coverage,snap_counts_offball,yards_per_reception,fumble_recoveries,snap_counts_dl_b_gap,hits,grades_run_defense,grades_defense_penalty,forced_fumbles,missed_tackles,franchise_id,assists,grades_pass_rush_defense,safeties,stops,yards,batted_passes,snap_counts_fs,hurries,snap_counts_dl_a_gap,snap_counts_box,snap_counts_run_defense,snap_counts_slot,tackles_for_loss,targets,snap_counts_dl_outside_t,missed_tackle_rate,penalties,player,pass_break_ups,interceptions,yards_after_catch,grades_defense,grades_tackle,touchdowns,total_pressures,position,grades_coverage_defense,qb_rating_against,sacks,snap_counts_dl_over_t,receptions,team_name,snap_counts_pass_rush,player_game_count,catch_rate,longest,tackles,declined_penalties,interception_touchdowns,snap_counts_corner,snap_counts_defense
0,10726,2,209,464,13.0,0,0,0,58.0,33.5,0,2,312,2,73.0,0,11,300,1,2,0,0,33,254,9,1,40,2,6.5,4,Brandon Williams,2,0,89,58.8,77.9,1,0,CB,58.9,89.6,0,0,23,TEXAS A&M,3,12,57.5,47.0,27,0,0,420,466
0,10738,5,480,757,9.6,0,0,0,79.9,86.7,0,3,306,8,78.1,0,13,325,0,1,0,0,17,282,19,4,60,5,6.8,7,Tavon Young,7,0,106,75.1,81.7,2,1,CB,72.2,83.0,1,0,34,TEMPLE,0,11,56.7,34.0,33,0,0,720,762
0,10740,6,395,855,11.4,1,0,0,71.0,86.4,3,13,225,2,94.1,0,22,353,0,4,0,0,161,458,73,2,58,6,20.0,5,Eric Murray,5,1,117,71.4,55.8,0,1,CB,65.9,64.8,1,0,31,MINNESOTA,8,12,53.4,44.0,50,0,0,617,861
0,10752,9,356,678,9.7,1,0,0,76.4,48.0,1,3,248,4,50.8,0,7,184,0,2,0,0,54,327,5,2,39,9,8.3,4,Juston Burris,3,1,71,75.7,78.8,1,0,CB,75.7,60.2,0,0,19,NC STATE,4,12,48.7,53.0,29,0,0,617,687
0,10775,6,329,645,12.5,0,0,0,70.2,86.4,0,7,261,1,78.9,0,18,527,0,4,3,0,23,318,4,3,71,6,13.7,3,Zack Sanchez,5,6,203,67.7,72.1,5,4,CB,65.0,70.6,1,0,42,OKLAHOMA,4,10,59.2,72.0,43,0,1,614,651
0,10793,116,410,713,13.7,0,0,1,65.4,65.1,0,13,343,6,72.1,0,19,342,1,105,6,0,132,368,475,6,45,116,20.3,3,K.J. Dillon,6,2,162,70.0,50.0,0,8,CB,70.0,61.5,1,0,25,W VIRGINIA,51,12,55.6,45.0,45,1,0,1,829
0,10807,3,363,825,10.8,0,0,0,71.8,86.6,0,9,209,3,71.0,0,25,325,0,2,1,0,58,463,35,4,60,3,13.8,1,Trey Caldwell,11,1,147,88.9,65.1,2,1,CB,89.7,70.5,0,0,30,LA MONROE,2,13,50.0,37.0,53,1,1,730,828
0,10812,4,318,649,13.0,0,0,0,75.9,85.0,2,4,176,3,59.5,0,5,454,0,8,0,0,107,334,34,0,69,4,9.3,3,D.J. White,8,2,106,68.4,74.5,4,0,CB,65.4,79.0,0,0,35,GA TECH,1,11,50.7,44.0,36,1,0,500,653
0,10823,8,448,899,15.0,0,0,1,59.1,87.0,0,10,273,7,82.6,0,8,539,0,9,1,0,98,457,41,1,67,8,15.6,5,Anthony Brown,6,4,212,75.0,61.4,5,2,CB,76.9,80.4,0,0,36,PURDUE,2,12,53.7,72.0,47,0,0,751,907
0,10830,17,425,800,10.3,0,0,0,62.4,57.6,0,11,115,6,59.3,0,15,370,0,317,0,0,82,383,274,1,64,17,15.9,4,Blake Countess,8,2,199,70.8,64.5,1,0,CB,73.4,65.2,0,0,36,AUBURN,9,12,56.3,39.0,52,0,0,127,817
0,10843,22,420,793,9.8,0,0,1,65.1,89.3,0,10,335,5,52.1,0,14,442,0,2,3,0,74,372,351,4,71,22,19.2,3,Maurice Canady,5,0,186,60.5,51.2,4,4,CB,59.3,99.6,0,0,45,VIRGINIA,23,12,63.4,39.0,37,0,0,366,815
0,10852,1,213,354,12.9,0,0,0,65.9,83.6,0,1,326,3,,0,3,220,0,6,0,0,18,142,23,1,24,1,6.3,3,Kevon Seymour,0,1,97,67.7,75.6,1,0,CB,67.1,95.8,0,0,17,USC,0,10,70.8,41.0,12,0,0,307,355
0,10867,11,158,303,12.2,0,0,0,54.8,86.3,0,2,211,1,66.8,0,9,243,0,36,1,0,41,144,217,0,30,11,6.5,0,Jalen Mills,1,0,110,57.5,80.6,1,2,CB,56.9,102.5,1,0,20,LSU,12,6,66.7,57.0,28,0,0,9,314
0,10883,5,423,781,15.8,0,0,0,66.3,86.3,0,8,346,4,52.0,0,4,570,0,6,1,0,66,358,15,1,78,5,20.5,3,Prince Charles Iworah,5,3,197,72.6,45.1,3,1,CB,73.3,67.8,0,0,36,W KENTUCKY,5,12,46.2,67.0,27,1,0,694,786
0,10887,4,380,671,10.2,1,0,0,61.3,48.3,0,8,296,7,74.1,0,8,337,0,2,0,0,47,294,27,3,73,4,17.0,3,Kalan Reed,15,3,129,86.8,57.3,3,1,CB,89.8,55.6,1,0,33,SO MISS,1,12,45.2,41.0,32,0,1,595,675
0,11766,1,46,79,21.6,0,0,1,68.5,78.5,0,0,260,0,60.0,0,0,108,0,6,0,0,4,33,9,0,9,1,0.0,1,Marshon Lattimore,2,0,40,54.9,82.3,2,1,CB,49.4,138.0,0,0,5,OHIO STATE,1,7,55.6,55.0,6,1,0,60,80
0,11771,0,444,730,16.8,0,0,1,77.0,51.2,2,10,103,6,71.2,0,10,487,0,2,1,0,44,284,19,2,53,0,23.3,2,Marlon Humphrey,6,2,212,83.2,49.5,2,2,CB,83.1,82.8,0,0,29,ALABAMA,2,12,54.7,73.0,27,1,0,665,730
0,11773,2,319,546,15.4,0,0,0,67.0,85.8,1,3,326,3,,0,5,384,0,41,0,0,38,229,78,0,41,2,9.1,2,Adoree' Jackson,2,1,71,68.6,78.3,5,0,CB,67.9,121.3,0,0,25,USC,0,12,61.0,75.0,27,0,1,389,548
0,11779,9,432,787,15.7,0,0,0,67.6,55.1,0,3,260,4,70.0,0,10,314,0,3,0,0,75,364,14,1,49,9,7.3,3,Gareon Conley,4,2,121,78.2,76.4,1,1,CB,80.1,52.6,1,0,20,OHIO STATE,0,12,40.8,57.0,34,0,0,695,796
0,11780,28,396,737,9.3,0,0,1,83.6,58.3,0,7,222,7,70.4,0,21,298,0,30,3,0,114,350,453,6,57,28,12.7,5,Jabrill Peppers,8,0,144,79.8,83.3,1,5,CB,77.6,76.5,1,0,32,MICHIGAN,19,12,56.1,31.0,41,0,0,140,765
0,11782,4,358,636,9.7,0,0,0,55.7,85.5,0,7,211,3,64.9,0,10,253,0,3,1,0,30,277,9,1,44,4,18.4,1,Tre'Davious White,5,0,123,70.9,57.2,5,1,CB,72.6,113.2,0,0,26,LSU,5,10,59.1,36.0,28,0,0,594,640
0,11788,24,364,629,11.0,1,0,0,56.5,89.4,0,12,340,5,52.7,0,13,364,0,5,3,0,81,282,430,4,58,24,24.0,0,Kevin King,3,3,220,70.9,47.1,1,3,CB,74.5,59.8,0,0,33,WASHINGTON,7,11,56.9,44.0,33,0,0,113,653
0,11801,5,320,514,10.8,0,0,0,56.5,84.8,0,4,163,0,55.3,0,4,238,0,3,0,0,37,196,18,0,51,5,21.1,0,Quincy Wilson,4,2,72,75.9,54.7,2,0,CB,78.5,54.2,0,0,22,FLORIDA,3,12,43.1,32.0,15,0,0,456,519
0,11808,5,338,551,9.0,0,0,0,66.1,85.7,0,7,163,4,74.5,0,7,198,1,7,0,0,71,210,85,2,51,5,20.6,0,Teez Tabor,12,4,108,89.9,47.3,1,1,CB,90.3,28.1,1,0,22,FLORIDA,8,11,43.1,28.0,23,0,2,388,556
0,11815,153,387,761,7.7,0,0,6,72.4,45.7,1,13,143,11,68.4,0,41,325,0,3,12,0,135,439,510,8,66,153,13.7,3,Chidobe Awuzie,6,2,188,80.4,67.1,2,22,CB,83.5,73.1,4,0,42,COLORADO,88,13,63.6,32.0,71,0,0,113,914
0,11821,0,311,570,14.2,0,0,0,73.0,85.0,0,10,143,1,,0,13,526,0,4,0,0,34,259,1,0,60,0,18.5,4,Ahkello Witherspoon,4,2,210,64.1,53.3,3,0,CB,61.6,92.8,0,0,37,COLORADO,0,13,61.7,45.0,43,1,0,531,570
0,11836,5,76,138,8.5,0,0,0,68.9,80.6,0,1,324,1,59.6,0,2,17,0,2,0,0,14,66,5,0,8,5,12.5,2,Fabian Moreau,1,0,0,72.3,65.0,0,0,CB,72.2,39.6,0,0,2,UCLA,1,3,25.0,11.0,6,0,0,117,143
0,11845,26,351,724,19.5,0,0,0,76.5,87.1,1,8,323,10,51.4,0,14,701,0,71,0,0,48,395,17,0,65,26,11.9,1,Shaquill Griffin,11,2,387,77.3,58.5,4,0,CB,76.5,100.9,0,0,36,UCF,4,12,55.4,93.0,49,0,1,588,750
0,11846,10,402,746,11.9,0,0,1,84.6,21.5,0,3,222,5,72.4,0,19,370,0,8,1,0,33,347,88,3,85,10,6.1,6,Jourdan Lewis,19,2,112,91.4,82.4,1,3,CB,91.4,44.7,1,0,31,MICHIGAN,7,12,36.5,38.0,41,1,1,617,756
0,11850,7,419,751,11.3,0,0,0,61.5,85.6,2,9,307,2,60.3,0,12,360,0,0,0,0,60,338,5,3,61,7,22.0,1,Cameron Sutton,4,1,121,71.4,50.0,1,0,CB,72.1,69.0,0,0,32,TENNESSEE,1,12,52.5,30.0,30,1,0,686,758
0,11852,11,362,665,9.6,0,0,1,70.6,49.8,0,6,140,2,58.1,0,17,260,0,3,2,0,80,302,11,2,71,11,15.0,4,Cordrea Tankersley,6,4,91,81.8,62.7,2,4,CB,85.2,34.9,1,0,27,CLEMSON,12,12,38.0,37.0,32,0,1,571,676
0,11854,0,63,124,11.0,0,0,0,73.0,79.5,1,2,343,1,57.7,0,1,44,0,0,0,0,1,59,0,0,9,0,33.3,1,Rasul Douglas,1,1,7,72.6,43.2,3,0,CB,71.5,59.5,0,0,4,W VIRGINIA,2,6,44.4,15.0,3,0,0,123,124
0,11866,12,464,890,10.0,0,0,0,75.3,89.4,0,10,143,5,55.4,0,19,290,0,449,0,0,136,432,304,6,46,12,13.0,0,Tedric Thompson,4,3,127,76.9,70.9,2,0,CB,76.3,68.2,0,0,29,COLORADO,6,13,63.0,44.0,62,0,0,1,902
0,11881,0,29,53,12.3,0,0,0,63.4,76.7,0,0,182,0,,0,1,49,0,1,0,0,0,24,0,0,8,0,0.0,0,Howard Wilson,1,1,37,80.9,79.3,0,0,CB,81.6,29.7,0,0,4,HOUSTON,0,3,50.0,32.0,4,0,0,52,53
0,11904,5,374,698,14.5,0,0,0,85.5,23.0,1,9,284,4,58.2,0,18,434,0,16,0,0,66,326,0,4,63,5,12.0,3,Damontae Kazee,4,7,172,87.9,64.5,2,0,CB,87.7,41.5,0,0,30,S DIEGO ST,3,12,47.6,75.0,62,0,1,616,703
0,11907,10,343,651,12.9,1,0,0,74.6,49.2,0,6,220,7,59.9,0,12,412,0,4,5,0,45,301,166,1,55,10,12.8,4,Corn Elder,9,2,177,81.0,71.8,0,7,CB,82.4,66.6,2,0,32,MIAMI FL,17,12,58.2,52.0,34,0,0,436,661
0,11913,0,63,102,14.0,0,0,0,56.9,80.1,0,2,306,0,,0,3,42,0,1,0,0,5,39,29,0,6,0,28.6,0,Nate Hairston,0,0,17,67.0,40.0,0,0,CB,68.3,72.9,0,0,3,TEMPLE,0,12,50.0,21.0,5,0,0,67,102
0,11924,4,298,620,11.3,0,0,0,83.1,85.1,0,7,265,5,58.6,0,18,327,0,4,1,0,47,321,5,2,40,4,13.5,2,Treston Decoud,4,0,142,73.1,69.1,2,2,CB,69.7,113.2,1,0,29,OREGON ST,5,10,72.5,51.0,40,0,0,564,624
0,11928,1,113,208,12.7,0,0,0,86.9,80.9,0,3,328,2,,0,4,114,0,1,0,0,10,96,5,0,16,1,17.6,1,Brian Allen,0,1,50,72.1,57.7,1,0,CB,67.4,73.4,0,0,9,UTAH,0,10,56.3,20.0,12,0,0,192,209
0,11952,4,240,371,16.6,0,0,0,67.8,23.9,0,1,222,3,58.0,0,4,233,0,19,1,0,8,133,8,0,31,4,5.3,2,Jeremy Clark,3,3,71,70.5,79.8,3,1,CB,71.1,63.7,0,0,14,MICHIGAN,2,12,45.2,52.0,15,0,0,336,375
1,11962,1,397,684,13.6,1,0,2,83.2,85.9,1,7,182,6,76.8,0,15,559,0,1,0,0,24,285,1,1,69,1,11.3,1,Brandon Wilson,3,1,131,74.3,61.9,2,2,CB,70.5,89.0,0,0,41,HOUSTON,3,11,59.4,46.0,49,0,1,658,685
0,11971,6,444,777,10.8,0,0,0,75.3,53.0,0,7,167,1,68.6,0,9,184,0,2,1,0,40,339,5,2,38,6,22.6,3,Marquez White,2,1,125,81.1,59.8,0,1,CB,81.0,48.6,0,0,17,FLORIDA ST,0,12,44.7,25.0,23,0,0,730,783
0,11977,1,243,473,10.7,0,0,0,78.1,84.0,0,2,225,2,71.1,0,8,214,0,1,1,0,51,228,7,3,42,1,7.1,1,Jalen Myrick,5,3,76,86.5,84.2,0,2,CB,85.9,33.2,1,0,20,MINNESOTA,3,9,47.6,34.0,24,0,1,414,474
0,11990,2,5,6,,0,0,0,60.0,74.2,0,0,115,0,59.7,0,0,0,0,0,0,0,0,2,6,0,0,2,,0,Joshua Holsey,0,0,0,63.0,,0,0,CB,62.9,0.0,0,0,0,AUBURN,1,1,,,0,0,0,0,8
0,12000,1,183,308,14.8,0,0,0,54.8,82.7,0,4,248,2,58.3,0,0,193,0,2,0,0,20,125,3,0,22,1,16.7,2,Jack Tocho,1,1,23,65.4,62.3,2,0,CB,67.1,99.2,0,0,13,NC STATE,1,10,59.1,40.0,18,1,0,283,309
0,12955,18,436,712,13.0,0,0,0,92.0,86.2,0,3,226,5,67.9,0,15,325,0,9,0,0,51,290,13,3,53,18,6.5,2,Ken Webster,6,1,134,81.6,80.8,3,0,CB,76.0,77.9,0,0,25,OLE MISS,4,12,47.2,46.0,38,0,0,639,730
0,22402,0,5,14,,0,0,0,60.8,72.1,0,0,176,0,,0,0,0,0,0,0,0,0,9,0,0,1,0,,0,Zach Allen,0,0,0,64.2,,0,0,CB,63.2,39.6,0,0,0,GA TECH,0,1,0.0,,0,0,0,14,14
0,22485,17,286,565,12.3,0,0,0,84.3,85.7,1,5,117,3,,0,17,345,0,1,1,0,35,296,4,2,44,17,9.3,1,David Moore,3,0,106,69.9,74.3,2,1,CB,65.3,102.9,0,0,28,BALL ST,0,12,63.6,35.0,46,0,0,525,582
0,28080,0,13,13,,0,0,0,,72.8,0,0,260,0,,0,0,0,0,4,0,0,1,0,8,0,1,0,,0,Damon Arnette,0,0,0,43.7,,0,0,CB,43.6,39.6,0,0,0,OHIO STATE,0,1,0.0,,0,0,0,0,13
0,28495,1,398,987,14.1,0,0,1,64.8,12.4,1,13,180,10,85.3,0,7,520,0,9,1,0,168,582,13,0,76,1,21.0,7,Nick Nelson,11,0,195,66.5,47.2,3,3,CB,66.9,84.3,1,0,37,HAWAII,8,13,48.7,75.0,39,1,0,797,988
0,29739,0,29,44,5.0,0,0,0,62.4,75.9,0,1,261,0,,0,2,25,0,0,0,0,0,15,0,0,7,0,20.0,1,Marcus Green,0,0,25,65.4,57.6,0,0,CB,64.9,76.5,0,0,5,OKLAHOMA,0,5,71.4,8.0,4,0,0,44,44
0,32155,0,101,129,23.3,0,0,0,66.9,80.6,0,3,347,0,58.8,0,2,93,0,65,0,0,6,27,38,0,5,0,33.3,1,Ian Thomas,0,1,44,69.0,39.9,0,0,CB,68.8,79.2,0,0,4,W MICHIGAN,1,9,80.0,56.0,6,0,0,20,129
0,34057,2,84,146,10.5,0,0,0,58.9,80.8,0,1,245,0,73.7,0,1,21,1,0,0,0,1,62,1,0,12,2,11.1,0,Mike Hughes,2,0,8,69.1,65.7,0,0,CB,69.1,39.6,0,0,2,N CAROLINA,2,11,16.7,13.0,8,0,0,144,148
0,34222,4,86,194,13.2,0,0,0,62.8,81.7,0,1,311,2,,0,1,198,0,1,0,0,3,112,4,0,18,4,7.7,1,Kris Boyd,0,0,62,45.1,74.1,2,0,CB,41.2,149.5,0,0,15,TEXAS,0,8,83.3,32.0,10,0,0,186,198
0,48455,40,7,1,,0,0,0,67.3,78.1,0,0,248,1,55.3,0,2,0,0,0,0,0,1,21,0,1,0,32,0.0,0,James Smith-Williams,0,0,0,64.9,75.8,0,0,CB,63.3,0.0,0,8,0,NC STATE,13,4,,,2,0,0,0,41
0,49329,0,30,77,20.0,0,0,0,69.3,77.9,0,1,289,1,,0,0,40,0,0,0,0,5,47,4,0,3,0,25.0,0,Rashad Fenton,0,0,22,61.8,53.6,0,0,CB,58.8,109.7,0,0,2,S CAROLINA,0,4,66.7,22.0,2,0,0,68,77
0,49338,2,119,210,10.9,0,0,0,66.5,81.3,0,3,226,0,59.6,0,2,98,0,1,0,0,21,92,2,1,15,2,20.0,1,Carlos Davis,1,0,35,64.6,67.7,1,0,CB,63.7,101.5,0,0,9,OLE MISS,1,10,60.0,21.0,12,0,0,186,212
0,49339,11,369,558,13.7,0,0,0,56.9,86.0,0,8,238,0,68.5,0,4,355,0,1,1,0,17,197,11,1,49,11,26.7,2,Chris Jones,3,1,168,60.1,42.0,2,2,CB,59.6,81.6,1,0,26,NEBRASKA,3,11,53.1,50.0,22,0,0,529,569
0,49350,3,66,133,12.3,0,0,0,68.9,80.1,0,1,210,0,54.0,0,0,49,0,0,0,0,9,68,0,0,8,3,16.7,0,Jaire Alexander,2,1,21,71.5,67.0,0,0,CB,71.7,29.7,0,0,4,LOUISVILLE,2,10,50.0,28.0,5,0,0,124,136
0,49352,0,244,376,12.1,0,0,0,61.4,83.5,0,8,264,2,54.0,0,7,328,0,1,0,0,25,130,9,2,38,0,25.0,2,Ugo Amadi,2,2,85,65.3,38.9,4,0,CB,65.5,110.4,0,0,27,OREGON,2,12,71.1,30.0,22,0,0,341,376
0,49355,0,218,394,13.9,0,0,0,60.7,25.6,0,3,121,3,66.3,0,6,222,0,26,0,0,30,175,17,0,35,0,12.0,5,Isaac Yiadom,3,1,38,60.3,71.1,1,0,CB,60.5,64.2,0,0,16,BOSTON COL,1,9,45.7,53.0,19,0,0,321,394
0,49377,2,119,208,9.6,0,0,0,70.3,0.0,0,3,211,1,96.7,0,5,115,0,2,1,0,14,88,103,0,19,2,13.6,1,Donte Jackson,0,1,37,71.9,64.1,1,1,CB,66.0,75.5,0,0,12,LSU,3,10,63.2,20.0,18,0,0,89,210
0,49381,17,243,462,12.0,1,0,0,63.2,85.4,1,9,266,2,53.7,0,8,216,0,8,0,0,31,230,7,1,31,17,25.0,2,John Reid,1,2,103,73.1,50.7,2,0,CB,74.7,74.1,0,0,18,PENN STATE,6,12,58.1,26.0,25,0,0,416,479
0,49397,41,352,701,10.9,0,0,0,77.4,89.5,1,3,245,10,66.2,0,11,284,0,3,0,0,52,386,377,1,58,41,6.8,1,M.J. Stewart,12,4,92,88.4,84.4,1,1,CB,89.8,36.9,1,0,26,N CAROLINA,4,10,44.8,34.0,31,0,0,269,742
0,49408,45,253,519,5.5,0,0,0,73.6,89.4,3,11,312,5,64.7,0,25,172,1,39,6,0,94,261,382,5,44,45,19.6,2,Donovan Wilson,1,5,156,85.5,62.4,1,8,CB,89.7,45.1,2,0,31,TEXAS A&M,50,12,70.5,13.0,40,0,1,4,564
0,49431,2,228,517,14.2,0,0,0,56.7,85.0,0,14,319,3,75.9,0,3,241,0,146,2,0,50,290,62,0,27,2,30.4,0,Donnie Lewis Jr.,1,0,76,52.8,30.6,2,2,CB,50.0,116.4,0,0,17,TULANE,1,10,63.0,39.0,29,0,0,259,519
0,49443,0,404,766,11.7,0,0,0,64.9,25.4,0,6,261,4,58.9,0,7,434,0,6,0,0,37,361,3,0,63,0,13.3,3,Jordan Thomas,3,5,109,73.8,71.0,2,0,CB,75.7,57.2,0,0,37,OKLAHOMA,1,11,58.7,44.0,35,0,1,720,766
0,49446,0,15,29,,0,0,0,74.8,73.2,0,0,316,0,,0,1,0,0,0,0,0,4,14,1,0,0,0,0.0,0,Ka'dar Hollman,0,0,0,70.3,78.8,0,0,CB,65.8,0.0,0,0,0,TOLEDO,0,2,,,3,0,0,24,29
0,49490,0,2,3,,0,0,0,60.0,66.9,0,0,163,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,Chris Williamson,0,0,0,62.1,,0,0,CB,61.3,0.0,0,0,0,FLORIDA,0,1,,,0,0,0,3,3
0,49507,0,411,775,19.8,0,0,0,77.7,22.6,3,2,347,4,,0,11,692,0,4,0,0,31,364,153,3,83,0,4.3,3,Darius Phillips,10,5,209,78.7,87.3,6,0,CB,78.8,71.0,0,0,35,W MICHIGAN,0,12,42.2,60.0,41,0,1,587,775
0,49512,0,281,520,14.6,0,0,0,55.8,84.5,0,5,335,2,,0,11,424,0,3,0,0,44,239,8,3,48,0,14.3,5,Tim Harris,4,1,130,60.0,66.7,4,0,CB,60.5,108.3,0,0,29,VIRGINIA,0,10,60.4,64.0,28,1,0,465,520
0,49515,3,61,108,16.7,0,0,0,65.7,79.9,0,1,340,0,,0,1,50,0,0,0,0,4,50,8,0,8,3,20.0,1,Jordan Miller,0,1,12,65.3,52.2,0,0,CB,64.4,19.8,0,0,3,WASHINGTON,0,9,37.5,27.0,4,0,0,96,111
0,49558,0,10,21,,0,0,0,61.7,73.5,0,0,260,0,55.4,0,0,0,0,2,0,0,0,10,0,0,0,0,0.0,0,Denzel Ward,0,0,0,65.5,73.5,0,0,CB,66.5,0.0,0,0,0,OHIO STATE,1,3,,,1,0,0,19,21
0,49569,4,298,563,11.7,1,0,0,70.2,85.0,0,9,199,4,59.7,0,9,398,0,2,0,0,1,268,2,2,50,4,22.0,0,Duke Shelley,6,0,246,71.1,52.0,3,0,CB,70.1,111.9,0,0,34,KANSAS ST,1,8,68.0,38.0,28,0,0,558,567
0,50351,0,363,627,15.1,0,0,0,69.5,9.3,1,6,296,1,59.6,0,6,452,0,1,0,0,14,263,5,0,52,0,15.8,3,Cornell Armstrong,1,2,197,68.4,48.2,3,0,CB,68.9,89.6,0,0,30,SO MISS,1,11,57.7,49.0,31,0,0,607,627
0,50393,0,127,228,9.4,0,0,0,61.4,81.0,0,3,143,2,,0,5,159,0,0,0,0,28,101,0,0,32,0,15.0,0,Isaiah Oliver,6,0,39,70.6,67.1,1,0,CB,71.7,77.5,0,0,17,COLORADO,0,8,53.1,43.0,15,0,0,200,228
0,50417,0,67,83,17.6,0,0,0,55.0,77.2,0,1,192,0,,0,2,123,0,1,0,0,8,16,3,0,13,0,20.0,1,Josh Jackson,2,0,30,58.7,53.9,1,0,CB,59.2,112.0,0,0,7,IOWA,0,9,53.8,34.0,4,0,0,71,83
0,50434,18,338,622,14.8,0,0,0,67.8,86.1,1,9,278,5,65.2,0,10,549,0,1,0,0,28,298,2,1,59,18,20.9,1,Blessuan Austin,4,1,240,58.1,41.3,5,0,CB,55.3,114.3,0,0,37,RUTGERS,4,11,62.7,65.0,29,0,1,591,640
0,50440,2,85,110,4.7,0,0,0,63.3,81.6,0,0,349,0,55.1,0,2,14,0,0,0,0,1,22,33,0,12,2,0.0,0,Natrell Jamerson,0,0,6,68.7,78.8,0,0,CB,69.1,39.6,0,0,3,WISCONSIN,5,9,25.0,6.0,3,0,0,76,112
0,50458,1,42,87,8.0,0,0,0,47.5,78.7,0,1,220,1,57.1,0,1,32,0,0,0,0,4,44,1,0,6,1,16.7,0,Sheldrick Redwine,0,0,16,62.1,57.2,0,0,CB,66.3,79.9,0,0,4,MIAMI FL,2,7,66.7,15.0,4,0,0,82,88
0,50459,0,21,54,26.5,0,0,0,65.7,75.9,0,1,126,1,,0,1,53,0,2,0,0,8,33,3,0,3,0,20.0,0,Brandon Williams,0,0,17,61.3,52.9,0,0,CB,58.6,109.7,0,0,2,BUFFALO,0,9,66.7,47.0,3,0,0,41,54
0,50460,0,248,422,11.5,0,0,0,64.3,84.0,0,2,121,1,60.0,0,10,242,0,3,0,0,41,173,21,2,39,0,8.3,1,Kamrin Moore,3,0,93,75.0,73.3,1,0,CB,76.0,81.4,0,0,21,BOSTON COL,1,8,53.8,51.0,21,0,0,357,422
1,50511,11,354,803,16.1,1,0,0,65.9,56.1,1,9,319,2,59.4,0,11,549,0,1,0,0,45,459,41,3,58,11,17.0,3,Parry Nickerson,7,0,155,60.1,40.7,3,0,CB,58.8,107.6,0,0,34,TULANE,1,12,58.6,49.0,42,0,0,716,814
0,50533,2,22,30,1.0,0,0,0,46.7,76.4,0,1,266,0,63.7,0,1,1,0,0,0,0,2,9,2,0,4,2,50.0,0,Amani Oruwariye,1,0,1,80.6,28.1,0,0,CB,84.1,39.6,0,0,1,PENN STATE,1,5,25.0,1.0,1,0,0,26,32
0,50543,3,423,733,13.8,0,0,1,82.1,51.3,0,7,268,5,63.9,0,23,677,0,1,1,0,59,299,6,1,95,3,9.5,3,Avonte Maddox,13,3,206,75.4,79.7,6,3,CB,73.2,82.7,1,0,49,PITTSBURGH,14,12,51.6,49.0,62,0,1,667,736
0,51206,9,331,526,7.6,0,0,2,62.5,89.0,0,2,103,4,70.5,0,13,220,0,5,2,0,30,191,479,1,46,9,6.5,2,Minkah Fitzpatrick,5,2,110,74.9,79.8,2,6,CB,75.9,70.9,2,0,29,ALABAMA,13,11,63.0,26.0,25,0,2,12,535
0,51282,5,129,307,13.7,0,0,0,75.5,84.4,0,7,202,1,58.8,0,10,137,0,148,0,0,42,181,116,2,20,5,18.4,0,Mike Edwards,2,1,32,64.5,58.7,1,0,CB,57.9,68.1,0,0,10,KENTUCKY,2,9,50.0,38.0,30,0,1,1,312
0,51334,13,151,427,10.9,1,0,0,72.8,85.1,1,2,337,9,54.2,0,6,109,0,9,1,0,46,286,33,2,25,13,6.9,3,Terrell Edmunds,3,0,8,69.0,76.3,3,1,CB,67.2,93.2,0,0,10,VA TECH,3,11,40.0,45.0,18,1,0,339,440
0,51423,0,12,21,37.0,0,0,0,60.8,73.5,0,0,130,0,,0,0,37,0,0,0,0,0,9,0,0,3,0,,0,Jaylinn Hawkins,1,0,4,50.3,,0,0,CB,49.3,81.3,0,0,1,CAL,0,1,33.3,37.0,0,0,0,21,21
0,11766,12,283,524,12.6,0,0,0,75.9,84.8,0,0,260,2,64.5,0,9,226,0,0,0,0,29,246,9,0,40,12,0.0,2,Marshon Lattimore,9,4,106,89.7,90.9,1,0,CB,89.8,31.9,0,0,18,OHIO STATE,7,12,45.0,36.0,34,0,1,486,536
0,11771,6,412,677,16.8,0,0,0,76.0,86.0,1,4,103,3,58.7,0,14,437,0,1,0,0,49,269,15,3,52,6,10.8,3,Marlon Humphrey,4,2,99,84.0,75.0,2,0,CB,84.1,75.6,0,0,26,ALABAMA,2,12,50.0,70.0,30,0,1,612,683
0,11773,1,394,695,13.9,1,0,0,88.5,85.7,0,4,326,4,56.1,0,14,432,0,1,1,0,38,300,13,2,59,1,7.5,1,Adoree' Jackson,7,4,127,87.4,81.8,6,1,CB,85.4,82.0,0,0,31,USC,2,12,52.5,70.0,45,0,0,643,696
0,11779,10,285,527,11.3,0,0,1,63.1,85.2,0,4,260,2,51.6,0,4,113,0,2,0,0,37,246,38,0,34,10,16.7,1,Gareon Conley,8,3,28,84.0,63.2,1,1,CB,88.0,14.0,0,0,10,OHIO STATE,6,12,29.4,21.0,18,0,0,448,537
0,11782,9,378,713,11.9,1,0,0,72.8,52.8,0,4,211,5,69.4,0,15,286,0,1,1,0,65,341,227,3,54,9,11.4,4,Tre'Davious White,12,2,144,89.3,68.2,3,2,CB,90.2,64.3,1,0,24,LSU,3,11,44.4,50.0,26,2,1,420,722
